condition	locus_id	pool_error_count	gdna_truth	mrna_truth	nrna_truth	locus_span_bp	n_transcripts	n_nrna_entities	n_genes	mrna	nrna	gdna	gdna_rate	gdna_prior	gdna_eff_len_per_bp	pool_error_fraction
gdna_zero_ss_0.50_nrna_high	23	9894	0	98915	9894	28337	15	5	1	108809.0	0.0	55440.0	0.3375363015908773	0.03863060238811932	1.0088273500967195	0.09092997821871353
gdna_high_ss_0.50_nrna_high	15	9618	2822	175364	34865	56271	19	8	2	182730.0	30321.0	28149.0	0.11670398009950249	0.09680453530457492	1.0060461852761249	0.04514412042187082
gdna_zero_ss_0.99_nrna_high	47	9611	0	69709	23727	30370	4	1	1	69832.0	23604.0	1176.0	0.012429712932820362	0.00782677278872576	1.0082361346411313	0.10286185196284088
gdna_high_ss_0.50_nrna_high	52	8847	1684	66077	13391	30370	4	1	1	69162.0	11990.0	19660.0	0.1950164662936952	0.12251768694852118	1.011203055132036	0.10901764589905363
gdna_med_ss_0.50_nrna_high	15	8436	1660	175926	36829	56271	19	8	2	182993.0	31422.0	21147.0	0.08977254395870302	0.07527333409301915	1.0058984829998552	0.03934426229508197
gdna_high_ss_0.99_nrna_high	34	8356	1739	36073	26343	33391	10	4	2	36979.0	27176.0	10363.0	0.13906707104323787	0.10515305350130195	1.010189434196024	0.13024705790663238
gdna_med_ss_0.50_nrna_high	52	7992	839	66617	14108	30370	4	1	1	69406.0	12158.0	16122.0	0.16503900251827283	0.09596565626058905	1.0109297048192465	0.09798440488450787
gdna_med_ss_0.99_nrna_high	34	7720	1012	36469	27875	33391	10	4	2	36934.0	28422.0	5755.0	0.0809298139528343	0.060429389171928194	1.0099407809347294	0.11812228410551441
gdna_high_ss_0.50_nrna_high	34	7241	1758	34701	17339	33391	10	4	2	36849.0	16949.0	20720.0	0.27805362462760674	0.19195390204020707	1.010189434196024	0.13459608163872264
gdna_low_ss_0.99_nrna_high	34	7231	314	36714	29180	33391	10	4	2	37046.0	29162.0	2374.0	0.03461549677758012	0.025788461460866146	1.0090720926364936	0.10921640889318511
gdna_low_ss_0.50_nrna_high	15	7173	426	175756	34214	56271	19	8	2	182528.0	27868.0	21002.0	0.09076137218126346	0.059105059319785956	1.005382470660019	0.03409285347630183
gdna_zero_ss_0.50_nrna_high	4	7021	0	75773	7021	18721	15	5	1	82794.0	0.0	32864.0	0.2841480917878573	0.03739055371804436	1.0133638259499067	0.0848008309780902
gdna_high_ss_0.99_nrna_low	24	7006	1524	110494	11943	28337	15	5	1	111556.0	12405.0	7816.0	0.059312323091283	0.043320311258547545	1.0122826263547546	0.056517775752051046
gdna_zero_ss_0.99_nrna_high	32	6829	0	36751	29509	33391	10	4	2	37048.0	29212.0	1462.0	0.021588257877794514	0.014890425473732252	1.0074905729751404	0.10306368849984908
gdna_med_ss_0.99_nrna_low	24	6716	866	110965	13018	28337	15	5	1	111538.0	13311.0	4026.0	0.031239573229873908	0.02251493655714018	1.012204203567017	0.05379298192216197
gdna_zero_ss_0.50_nrna_high	15	6708	0	173135	16501	56271	19	8	2	179843.0	9793.0	40269.0	0.17515495530762706	0.055239323130197845	1.0044430357177798	0.03537303043725875
gdna_high_ss_0.50_nrna_low	24	6584	1814	108966	8873	28337	15	5	1	110918.0	8735.0	12124.0	0.09200391570607921	0.05194428833557614	1.0122826263547546	0.055025782888853604
gdna_med_ss_0.50_nrna_high	34	6478	1003	34962	18492	33391	10	4	2	36720.0	17737.0	16654.0	0.23419724093318897	0.1524044064070832	1.0099407809347294	0.11895624070367446
gdna_med_ss_0.99_nrna_high	44	6475	682	94174	18761	19206	15	5	1	95510.0	18107.0	3020.0	0.02589229832728894	0.0184057166327213	1.0172833721160779	0.05698971104676237
gdna_med_ss_0.50_nrna_low	24	6386	1143	110387	10691	28337	15	5	1	111675.0	10546.0	6654.0	0.05163142580019399	0.031337963753504124	1.012204203567017	0.05224961340522496
gdna_low_ss_0.99_nrna_low	24	6158	304	111310	13885	28337	15	5	1	111469.0	14030.0	1290.0	0.010174384213141518	0.006520554337239365	1.0117923620359117	0.04906812006470171
gdna_low_ss_0.50_nrna_high	52	5910	147	65455	8203	30370	4	1	1	69648.0	4157.0	21579.0	0.22623291118007213	0.07604653285081925	1.0099747364683334	0.08007587561818305
gdna_high_ss_0.99_nrna_high	44	5877	1157	93874	17895	19206	15	5	1	96668.0	16258.0	5698.0	0.04803412462908012	0.034181109608689315	1.0177153967726362	0.05204293076882206
gdna_low_ss_0.99_nrna_high	44	5871	214	94357	19330	19206	15	5	1	95736.0	18165.0	1276.0	0.011078600762304974	0.006703790690603262	1.0157740691417982	0.051544762556957356
gdna_low_ss_0.50_nrna_low	24	5741	364	111050	11976	28337	15	5	1	111686.0	11704.0	3399.0	0.02680831933369614	0.015645741352395662	1.0117923620359117	0.046527271253748274
gdna_zero_ss_0.99_nrna_low	23	5735	0	111407	14261	28337	15	5	1	111826.0	13842.0	348.0	0.0027615540883697306	0.0010536271027564827	1.008956837542325	0.04563612057166502
gdna_zero_ss_0.99_nrna_high	41	5572	0	94395	19667	19206	15	5	1	95727.0	18335.0	630.0	0.005492972482823562	0.003026044755392062	1.0130262411894178	0.04885062509863057
gdna_low_ss_0.50_nrna_high	34	4955	195	34403	12992	33391	10	4	2	36714.0	10876.0	20992.0	0.3060861450526377	0.12209044815391462	1.0090720926364936	0.10411851229249842
gdna_high_ss_0.50_nrna_high	44	4827	1224	92300	12426	19206	15	5	1	96271.0	9679.0	12674.0	0.10684178581062855	0.0666063112813228	1.0177153967726362	0.0455592260500236
gdna_zero_ss_0.50_nrna_high	47	4666	0	63042	4666	30370	4	1	1	67708.0	0.0	26904.0	0.284361391789625	0.07204734986104876	1.0082361346411313	0.0689135700360371
gdna_low_ss_0.99_nrna_zero	31	4267	25	4242	0	2142	5	5	1	4267.0	0.0	64.0	0.014777187716462711	0.01013972586903696	1.1637589712796843	1.0
gdna_zero_ss_0.50_nrna_zero	29	4267	0	4267	0	2142	5	5	1	4267.0	0.0	0.0	0.0	0.0	1.1160415175297282	1.0
gdna_zero_ss_0.99_nrna_zero	29	4267	0	4267	0	2142	5	5	1	4267.0	0.0	0.0	0.0	0.0	1.1160415175297282	1.0
gdna_low_ss_0.50_nrna_zero	31	4263	29	4234	0	2142	5	5	1	4263.0	0.0	68.0	0.01570076194874163	0.010108802631504278	1.1637589712796843	1.0
gdna_zero_ss_0.99_nrna_low	29	4251	0	4251	0	2142	5	5	1	4251.0	0.0	16.0	0.0037497070541363956	0.006478596144302712	1.1187439657184421	1.0
gdna_low_ss_0.99_nrna_low	31	4235	14	4221	0	2142	5	5	1	4235.0	0.0	88.0	0.020356234096692113	0.01600177581523986	1.1560454812027443	1.0
gdna_med_ss_0.99_nrna_zero	31	4223	69	4154	0	2142	5	5	1	4223.0	0.0	292.0	0.06467331118493909	0.03875746986210444	1.1636719911296782	1.0
gdna_med_ss_0.50_nrna_high	44	4204	644	92559	12909	19206	15	5	1	96224.0	9888.0	10525.0	0.09023723175321725	0.05155393963328188	1.0172833721160779	0.039618516284680334
gdna_med_ss_0.99_nrna_low	31	4199	60	4139	0	2142	5	5	1	4199.0	0.0	288.0	0.06418542455983954	0.044227027005030985	1.1614640625644006	1.0
gdna_high_ss_0.50_nrna_low	15	4193	2161	177251	7814	56271	19	8	2	180100.0	7126.0	18174.0	0.08848101265822785	0.06753136142477596	1.0061850483947454	0.022395393802142866
gdna_med_ss_0.50_nrna_zero	31	4167	89	4078	0	2142	5	5	1	4167.0	0.0	348.0	0.07707641196013289	0.039089192809967414	1.1636719911296782	1.0
gdna_low_ss_0.99_nrna_high	31	4165	29	4136	0	2142	5	5	1	4165.0	0.0	179.0	0.04120626151012891	0.03812431543149317	1.1414535454611534	1.0
gdna_high_ss_0.99_nrna_low	31	4163	108	4055	0	2142	5	5	1	4163.0	0.0	592.0	0.12450052576235542	0.07958874206633444	1.1624957240598144	1.0
gdna_zero_ss_0.99_nrna_high	29	4152	0	4152	0	2142	5	5	1	4152.0	0.0	115.0	0.026951019451605343	0.03435424061460467	1.1168344060938213	1.0
gdna_low_ss_0.50_nrna_low	31	4150	23	4127	0	2142	5	5	1	4150.0	0.0	173.0	0.04001850566736063	0.025626425471421903	1.1560454812027443	1.0
gdna_med_ss_0.99_nrna_high	31	4144	44	4100	0	2142	5	5	1	4144.0	0.0	362.0	0.08033732800710164	0.06274406507175026	1.1549760384166121	1.0
gdna_med_ss_0.50_nrna_low	31	4135	94	4041	0	2142	5	5	1	4135.0	0.0	352.0	0.07844885223980388	0.053035615272121694	1.1614640625644006	1.0
gdna_high_ss_0.99_nrna_zero	31	4128	90	4038	0	2142	5	5	1	4128.0	0.0	645.0	0.13513513513513514	0.07299324237769396	1.163616517714307	1.0
gdna_high_ss_0.99_nrna_high	31	4084	93	3991	0	2142	5	5	1	4084.0	0.0	694.0	0.1452490581833403	0.0964423794851377	1.158846753273069	1.0
gdna_high_ss_0.50_nrna_zero	31	4065	156	3909	0	2142	5	5	1	4065.0	0.0	708.0	0.14833438089252043	0.07359682628622648	1.163616517714307	1.0
gdna_zero_ss_0.50_nrna_low	29	4057	0	4057	0	2142	5	5	1	4057.0	0.0	210.0	0.04921490508554019	0.020281478833594848	1.1187439657184421	1.0
gdna_high_ss_0.50_nrna_low	31	4029	165	3864	0	2142	5	5	1	4029.0	0.0	726.0	0.1526813880126183	0.08763123435627508	1.1624957240598144	1.0
gdna_high_ss_0.99_nrna_low	15	3930	1881	177886	11628	56271	19	8	2	180531.0	10864.0	14005.0	0.0681840311587147	0.05599936955333268	1.0061850483947454	0.02053345176206275
gdna_med_ss_0.50_nrna_high	31	3892	68	3824	0	2142	5	5	1	3892.0	0.0	614.0	0.13626276076342655	0.10890229570700824	1.1549760384166121	1.0
gdna_low_ss_0.50_nrna_high	31	3862	29	3833	0	2142	5	5	1	3862.0	0.0	482.0	0.11095764272559852	0.08984275317453679	1.1414535454611534	1.0
gdna_high_ss_0.50_nrna_high	31	3826	133	3693	0	2142	5	5	1	3826.0	0.0	952.0	0.1992465466722478	0.13800019681359435	1.158846753273069	1.0
gdna_med_ss_0.99_nrna_zero	20	3634	60	3574	0	1448	4	4	1	3634.0	0.0	165.0	0.04343248223216636	0.028217472633867473	1.2421174817433112	1.0
gdna_zero_ss_0.99_nrna_zero	19	3623	0	3623	0	1448	4	4	1	3623.0	0.0	0.0	0.0	0.0	1.171658581660763	1.0
gdna_zero_ss_0.50_nrna_zero	19	3623	0	3623	0	1448	4	4	1	3623.0	0.0	0.0	0.0	0.0	1.171658581660763	1.0
gdna_low_ss_0.99_nrna_zero	20	3622	10	3612	0	1448	4	4	1	3622.0	0.0	34.0	0.009299781181619256	0.007357880168368283	1.2422476111367142	1.0
gdna_low_ss_0.50_nrna_zero	20	3621	16	3605	0	1448	4	4	1	3621.0	0.0	35.0	0.009573304157549234	0.0073354407573701765	1.2422476111367142	1.0
gdna_zero_ss_0.99_nrna_low	19	3617	0	3617	0	1448	4	4	1	3617.0	0.0	6.0	0.0016560861164780568	0.004824854260742778	1.175665657700324	1.0
gdna_low_ss_0.99_nrna_low	20	3607	15	3592	0	1448	4	4	1	3607.0	0.0	61.0	0.01663031624863686	0.011619093877138382	1.230836868435937	1.0
gdna_low_ss_0.50_nrna_high	44	3605	120	91891	9376	19206	15	5	1	95408.0	5979.0	13790.0	0.1197287652916815	0.04033287606258816	1.0157740691417982	0.03555682681211595
gdna_med_ss_0.99_nrna_low	20	3594	46	3548	0	1448	4	4	1	3594.0	0.0	200.0	0.05271481286241434	0.03209543795691781	1.238851310598423	1.0
gdna_med_ss_0.50_nrna_low	15	3573	1423	178061	10038	56271	19	8	2	180609.0	8913.0	10149.0	0.05082861306849768	0.04106640098420397	1.0061453202842585	0.018852692563396334
gdna_low_ss_0.50_nrna_low	20	3570	19	3551	0	1448	4	4	1	3570.0	0.0	98.0	0.026717557251908396	0.018607674968447126	1.230836868435937	1.0
gdna_low_ss_0.99_nrna_high	20	3564	13	3551	0	1448	4	4	1	3564.0	0.0	103.0	0.028088355604035997	0.0281193253199962	1.209250682247766	1.0
gdna_med_ss_0.50_nrna_zero	20	3563	72	3491	0	1448	4	4	1	3563.0	0.0	236.0	0.06212161095025007	0.028458984353715355	1.2421174817433112	1.0
gdna_med_ss_0.99_nrna_high	20	3559	42	3517	0	1448	4	4	1	3559.0	0.0	223.0	0.05896351136964569	0.046092874533196514	1.229253627765964	1.0
gdna_zero_ss_0.99_nrna_high	19	3542	0	3542	0	1448	4	4	1	3542.0	0.0	81.0	0.02235716257245377	0.02561736288025907	1.1728331782219574	1.0
gdna_high_ss_0.99_nrna_zero	20	3540	81	3459	0	1448	4	4	1	3540.0	0.0	474.0	0.11808669656203288	0.05317277987667004	1.2420351763407325	1.0
gdna_high_ss_0.99_nrna_high	21	3528	1449	77831	7076	32111	7	3	2	78750.0	7606.0	9179.0	0.09607997069136966	0.08346212494112341	1.0105956209698685	0.04085413868173607
gdna_high_ss_0.99_nrna_low	20	3525	75	3450	0	1448	4	4	1	3525.0	0.0	440.0	0.11097099621689786	0.05852197449789185	1.2403772008891878	1.0
gdna_med_ss_0.50_nrna_low	20	3524	62	3462	0	1448	4	4	1	3524.0	0.0	270.0	0.07116499736425935	0.03848780745040162	1.238851310598423	1.0
gdna_high_ss_0.50_nrna_zero	20	3517	123	3394	0	1448	4	4	1	3517.0	0.0	497.0	0.12381664175386148	0.053612467623919746	1.2420351763407325	1.0
gdna_zero_ss_0.50_nrna_low	19	3511	0	3511	0	1448	4	4	1	3511.0	0.0	112.0	0.030913607507590396	0.015104380236833958	1.175665657700324	1.0
gdna_high_ss_0.99_nrna_high	20	3510	68	3442	0	1448	4	4	1	3510.0	0.0	466.0	0.11720321931589538	0.07125490755863918	1.2349793260825437	1.0
gdna_high_ss_0.50_nrna_low	20	3484	103	3381	0	1448	4	4	1	3484.0	0.0	481.0	0.12131147540983607	0.0644356567156497	1.2403772008891878	1.0
gdna_zero_ss_0.50_nrna_high	29	3483	0	3483	0	2142	5	5	1	3483.0	0.0	784.0	0.18373564565268338	0.09977572339339948	1.1168344060938213	1.0
gdna_med_ss_0.50_nrna_high	20	3428	61	3367	0	1448	4	4	1	3428.0	0.0	354.0	0.09360126916975145	0.08000150845598011	1.229253627765964	1.0
gdna_med_ss_0.99_nrna_high	27	3412	783	72486	8586	31751	13	4	1	73093.0	8762.0	4868.0	0.056132744485315314	0.04233787302569579	1.0104542843930662	0.041683464663123816
gdna_high_ss_0.99_nrna_high	27	3404	1295	72133	7393	31751	13	4	1	73358.0	7463.0	9112.0	0.10131987145986457	0.07732322435667405	1.0107157617165075	0.04211776642209327
gdna_zero_ss_0.50_nrna_high	32	3387	0	32598	3387	33391	10	4	2	35985.0	0.0	31737.0	0.4686364844511385	0.11653017635331149	1.0074905729751404	0.0941225510629429
gdna_high_ss_0.50_nrna_high	21	3387	1337	74896	3409	32111	7	3	2	76992.0	2650.0	15893.0	0.16635787931124718	0.14920927270536954	1.0105956209698685	0.04252781195851435
gdna_high_ss_0.50_nrna_high	20	3369	109	3260	0	1448	4	4	1	3369.0	0.0	607.0	0.15266599597585512	0.10195923534364917	1.2349793260825437	1.0
gdna_zero_ss_0.50_nrna_high	41	3365	0	90042	3365	19206	15	5	1	93407.0	0.0	21285.0	0.18558399888396748	0.03755882079252376	1.0130262411894178	0.03602513730234351
gdna_high_ss_0.50_nrna_low	44	3359	1297	93499	7855	19206	15	5	1	95940.0	6711.0	7682.0	0.06962558799271297	0.042323504940298774	1.0181223229573295	0.03272252583998207
gdna_med_ss_0.99_nrna_low	15	3344	1167	178238	12978	56271	19	8	2	180688.0	11695.0	7288.0	0.036500042570027695	0.029211114793014716	1.0061453202842585	0.017381993211458394
gdna_low_ss_0.50_nrna_high	20	3331	9	3322	0	1448	4	4	1	3331.0	0.0	336.0	0.09162803381510772	0.06626525815784269	1.209250682247766	1.0
gdna_high_ss_0.99_nrna_low	44	3163	1078	93942	10112	19206	15	5	1	96315.0	8817.0	5201.0	0.047139115223913064	0.03486544932724928	1.0181223229573295	0.03008598713997641
gdna_high_ss_0.99_nrna_high	43	3099	552	14387	4536	10807	9	4	2	14768.0	4707.0	3452.0	0.15056483621930475	0.10904548611018902	1.0314838314883767	0.15912708600770217
gdna_zero_ss_0.50_nrna_low	23	3071	0	107797	3071	28337	15	5	1	110868.0	0.0	15148.0	0.12020695784662265	0.010732811985686843	1.008956837542325	0.027699606739546127
gdna_zero_ss_0.50_nrna_high	19	3063	0	3063	0	1448	4	4	1	3063.0	0.0	560.0	0.15456803753795198	0.07440103076306877	1.1728331782219574	1.0
gdna_med_ss_0.99_nrna_low	21	3043	858	78921	3765	32111	7	3	2	79961.0	3583.0	5665.0	0.06350256140075553	0.04195600073179652	1.0107697313011783	0.03642392032940726
gdna_med_ss_0.99_nrna_high	21	3035	812	78939	7749	32111	7	3	2	79505.0	7995.0	4668.0	0.050646645256488154	0.048292859462288874	1.0103370708967445	0.034685714285714285
gdna_zero_ss_0.99_nrna_low	41	3020	0	94452	11798	19206	15	5	1	95622.0	10628.0	195.0	0.00183193198365353	0.0006151539712073023	1.0132249308658203	0.028423529411764705
gdna_high_ss_0.99_nrna_high	26	2956	1366	9070	5054	55480	11	4	2	9874.0	5616.0	15817.0	0.5052224742070464	0.38270592869190484	1.0061323946443383	0.1908327953518399
gdna_med_ss_0.99_nrna_high	43	2930	326	14697	4821	10807	9	4	2	15150.0	4694.0	1965.0	0.0901004172589298	0.06641946509233614	1.030716336510417	0.14765168312840155
gdna_med_ss_0.50_nrna_high	21	2889	704	75794	4023	32111	7	3	2	77455.0	3066.0	11647.0	0.12636706883083065	0.11777453929829865	1.0103370708967445	0.03587883906061773
gdna_low_ss_0.99_nrna_high	27	2860	299	72669	9526	31751	13	4	1	73219.0	9275.0	1934.0	0.022907092433789737	0.015437879271479011	1.0095407947646886	0.0346691880621621
gdna_low_ss_0.99_nrna_high	43	2857	111	14892	5055	10807	9	4	2	15012.0	5046.0	984.0	0.046763615625891077	0.034341241482464986	1.0280350556987166	0.14243693289460566
gdna_med_ss_0.50_nrna_low	44	2840	761	94021	9174	19206	15	5	1	96277.0	7679.0	4422.0	0.04080163870896308	0.02555216771166242	1.018006841984069	0.027319250452114356
gdna_high_ss_0.50_nrna_high	43	2837	563	13439	3001	10807	9	4	2	14485.0	2518.0	5924.0	0.25838530989662845	0.17759116032448166	1.0314838314883767	0.16685290831029817
gdna_low_ss_0.99_nrna_low	21	2822	368	79566	4943	32111	7	3	2	79972.0	4905.0	1877.0	0.021635889987781542	0.012818436570697925	1.0104060073917662	0.03324811197379738
gdna_high_ss_0.50_nrna_low	21	2806	1221	76482	1979	32111	7	3	2	79158.0	524.0	12636.0	0.13687471565675166	0.09371520797729105	1.010838992921955	0.03521497954368615
gdna_med_ss_0.99_nrna_low	44	2715	627	94201	10788	19206	15	5	1	96439.0	9177.0	2762.0	0.02548487700455812	0.017969309678790533	1.018006841984069	0.025706332373882746
gdna_med_ss_0.50_nrna_high	43	2679	286	13684	3207	10807	9	4	2	14647.0	2530.0	4632.0	0.21238938053097345	0.1401146803331839	1.030716336510417	0.155964370961169
gdna_high_ss_0.99_nrna_high	32	2658	826	22673	3603	24025	9	3	1	23348.0	3754.0	7079.0	0.20710336151663206	0.15450061923356692	1.0141619020905805	0.0980739428824441
gdna_med_ss_0.50_nrna_low	21	2635	842	77647	2883	32111	7	3	2	79877.0	1495.0	7837.0	0.08784988061742649	0.05695054237323417	1.0107697313011783	0.03238214619279359
gdna_zero_ss_0.99_nrna_high	40	2600	0	14806	4973	10807	9	4	2	15028.0	4751.0	960.0	0.04628959930565601	0.025923530318485256	1.0231535153607159	0.13145255068507003
gdna_med_ss_0.99_nrna_high	26	2586	943	9359	6621	55480	11	4	2	9848.0	7075.0	8798.0	0.342055130049376	0.24881339497108718	1.0059825918617251	0.152809785499025
gdna_low_ss_0.50_nrna_low	15	2517	471	178485	12089	56271	19	8	2	180634.0	10411.0	4345.0	0.0222375761297917	0.02066707035510779	1.0059367165993114	0.013174906435656521
gdna_low_ss_0.99_nrna_high	21	2512	246	79418	8376	32111	7	3	2	79624.0	8416.0	1845.0	0.020526227957946265	0.02136068486955192	1.0094338077244123	0.028532485233984554
gdna_high_ss_0.99_nrna_low	21	2477	1140	77873	2682	32111	7	3	2	79935.0	1760.0	10623.0	0.11506965055568795	0.0792901561051255	1.010838992921955	0.03032009302894914
gdna_zero_ss_0.99_nrna_low	20	2453	0	79708	4997	32111	7	3	2	80075.0	4630.0	1177.0	0.013704850841852774	0.002631680105585968	1.0079017207039964	0.02895932943745942
gdna_low_ss_0.99_nrna_low	15	2452	386	178573	14407	56271	19	8	2	180686.0	12680.0	2024.0	0.010358769640206766	0.00835895833235405	1.0059367165993114	0.012680616033842558
gdna_zero_ss_0.99_nrna_high	26	2425	0	72776	9968	31751	13	4	1	73465.0	9279.0	824.0	0.009860233582232434	0.006728710932822663	1.0078777094371913	0.0293072609494344
gdna_med_ss_0.99_nrna_high	32	2421	549	23012	4158	24025	9	3	1	23525.0	4194.0	4155.0	0.1303570308088097	0.09075944756175142	1.0138164589538317	0.08734081316064793
gdna_low_ss_0.99_nrna_high	32	2322	181	23268	4776	24025	9	3	1	23465.0	4760.0	1696.0	0.05668259750676782	0.039789959041379885	1.0126096316856685	0.08226749335695306
gdna_low_ss_0.50_nrna_low	44	2312	257	94308	10145	19206	15	5	1	96387.0	8323.0	2227.0	0.02082534576432853	0.01281435094967925	1.0174003580281346	0.02208003056059593
gdna_zero_ss_0.99_nrna_high	20	2279	0	79581	8526	32111	7	3	2	79728.0	8379.0	970.0	0.010889455190453203	0.013321664798032765	1.0077893407659897	0.025866276232308444
gdna_high_ss_0.99_nrna_high	6	2271	665	11773	2790	18499	14	7	1	12483.0	2745.0	5543.0	0.2668624524577536	0.19469225749493096	1.0183924663517452	0.1491331757289204
gdna_low_ss_0.99_nrna_low	44	2258	189	94402	11466	19206	15	5	1	96462.0	9595.0	880.0	0.008229144262509702	0.005016926999609378	1.0174003580281346	0.021290438160611748
gdna_low_ss_0.50_nrna_zero	7	2255	14	2241	0	1284	2	2	1	2255.0	0.0	51.0	0.022116218560277536	0.009891525865715383	1.2731894146215197	1.0
gdna_med_ss_0.99_nrna_zero	7	2252	35	2217	0	1284	2	2	1	2252.0	0.0	158.0	0.06556016597510374	0.03783328413661125	1.2730422749268537	1.0
gdna_low_ss_0.99_nrna_low	7	2252	13	2239	0	1284	2	2	1	2252.0	0.0	49.0	0.021295089091699262	0.01579450519420234	1.2603211404317418	1.0
gdna_zero_ss_0.50_nrna_zero	7	2252	0	2252	0	1284	2	2	1	2252.0	0.0	0.0	0.0	0.0	1.19358394910093	1.0
gdna_zero_ss_0.99_nrna_zero	7	2252	0	2252	0	1284	2	2	1	2252.0	0.0	0.0	0.0	0.0	1.19358394910093	1.0
gdna_zero_ss_0.99_nrna_low	7	2243	0	2243	0	1284	2	2	1	2243.0	0.0	9.0	0.003996447602131439	0.006695668324239793	1.1981053357293254	1.0
gdna_low_ss_0.99_nrna_high	26	2242	358	9621	8166	55480	11	4	2	9970.0	8175.0	3362.0	0.1563211977495699	0.11070916156278691	1.0054592413261525	0.12356020942408377
gdna_low_ss_0.99_nrna_zero	7	2241	7	2234	0	1284	2	2	1	2241.0	0.0	65.0	0.02818733738074588	0.009921784444802968	1.2731894146215197	1.0
gdna_med_ss_0.99_nrna_low	7	2237	29	2208	0	1284	2	2	1	2237.0	0.0	161.0	0.06713928273561301	0.04322375075530911	1.269358923232051	1.0
